"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number_effective_residents","reproduction_number_effective_residents_low","reproduction_number_effective_residents_high","reproduction_number","reproduction_number_low","reproduction_number_high","reproduction_number_residents","reproduction_number_residents_low","reproduction_number_residents_high","state","flags"
2020-06-17,2020-08-24T17:45:00.000+02:00,,4097,3,3299,4,792,2,,,,,,,,2,,,,,,,,,,,,,,,,,0.8064,0.1936,0.4855,0.5145,,,,,,,45.0,,160067,7415,105663,5401,27620,1050,,,,,,,,5729,,,,,,,,,,,,,,,,,0.7927718,0.2072282,,,,,,,,,,,0.0004,,133296,6451,103861,5380,27583,1046,0.7272247,0.2727753,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,-3,13,-4,2,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,947,1,,41,-2,,,3946,5,,,1.01,0.55,1.28,,,,0.866,0.74,0.991,,,,"local","1,2,5,6,3,4"
2020-06-18,2020-08-25T17:30:00.000+02:00,,4104,7,3307,8,792,0,,,,,,,,1,,,,,,,,,,,,,,,,,0.80678,0.19322,0.4855,0.5145,,,,,,,45.0,,167487,7420,110971,5308,28781,1161,,,,,,,,7365,,,,,,,,,,,,,,,,,0.7940566,0.2059434,,,,,,,,,,,0.0009,,139765,6469,109153,5292,28744,1161,0.7915546,0.2084454,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,2,15,2,2,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,948,1,,44,3,,,3950,4,,,0.92,0.51,1.22,,,,0.85,0.725,0.976,,,,"local","1,2,5,6,3,4"
2020-06-19,2020-08-25T17:30:00.000+02:00,,4113,9,3314,7,791,-1,,,,,,,,1,,,,,,,,,,,,,,,,,0.80731,0.19269,0.4848,0.5152,,,,,,,45.0,,175987,8500,116811,5840,30314,1533,,,,,,,,7781,,,,,,,,,,,,,,,,,0.7939575,0.2060425,,,,,,,,,,,0.0011,,147138,7373,114975,5822,30274,1530,0.7915717,0.2084283,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,-2,14,-1,1,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,948,0,,45,1,,,3958,8,,,1.0,0.62,1.33,,,,0.857,0.731,0.982,,,,"local","1,2,5,6,3,4"
2020-06-20,2020-08-24T17:45:00.000+02:00,,4130,17,3326,12,794,3,,,,,,,,1,,,,,,,,,,,,,,,,,0.80728,0.19272,0.4848,0.5152,,,,,,,45.0,,182366,6379,121507,4696,31214,900,,,,,,,,5663,,,,,,,,,,,,,,,,,0.7956142,0.2043858,,,,,,,,,,,0.0027,,152735,5597,119659,4684,31174,900,0.7933211,0.2066789,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,0,14,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,949,1,,58,13,,,3962,4,,,1.0,0.55,1.26,,,,0.87,0.744,0.996,,,,"local","1,2,5,6,3,4"
2020-06-21,2020-08-24T17:45:00.000+02:00,,4130,0,3326,0,795,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80709,0.19291,0.4848,0.5152,,,,,,,45.0,,182972,606,121891,384,31303,89,,,,,,,,0,,,,,,,,,,,,,,,,,0.7956643,0.2043357,,,,,,,,,,,0.0,,153208,473,120042,383,31263,89,0.7738137,0.2066224,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,3,16,2,2,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,950,1,,55,-3,,,3965,3,,,1.13,0.72,1.42,,,,0.948,0.822,1.074,,,,"local","1,2,5,6,3,4"
2020-06-22,2020-08-25T17:30:00.000+02:00,,4145,15,3332,6,801,6,,,,,,,,4,,,,,,,,,,,,,,,,,0.80619,0.19381,0.4848,0.5152,,,,,,,45.0,,190447,7475,126969,5078,32605,1302,,,,,,,,5850,,,,,,,,,,,,,,,,,0.7956747,0.2043253,,,,,,,,,,,0.002,,159588,6380,125106,5064,32565,1302,0.7763121,0.2065377,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,-1,16,0,1,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,950,0,,70,15,,,3965,0,,,1.06,0.69,1.37,,,,0.915,0.789,1.04,,,,"local","1,2,5,6,3,4"
2020-06-23,2020-08-25T17:30:00.000+02:00,,4148,3,3345,13,795,-6,,,,,,,,0,,,,,,,,,,,,,,,,,0.80797,0.19203,0.4846,0.5154,,,,,,,45.0,,190611,164,127049,80,32620,15,,,,,,,,0,,,,,,,,,,,,,,,,,0.7957024,0.2042976,,,,,,,,,,,0.0183,,159683,95,125185,79,32580,15,0.7934903,0.2065097,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,-4,13,-3,0,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,950,0,,67,-3,,,3971,6,,,1.16,0.8,1.47,,,,0.938,0.814,1.063,,,,"local","1,2,5,6,3,4"
2020-06-24,2020-08-24T17:45:00.000+02:00,,4161,13,3354,9,797,2,,,,,,,,3,,,,,,,,,,,,,,,,,0.808,0.192,0.4845,0.5155,,,,,,,45.0,,196851,6240,130916,3867,34074,1454,,,,,,,,5029,,,,,,,,,,,,,,,,,0.7934784,0.2065216,,,,,,,,,,,0.0021,,165004,5321,129039,3854,34033,1453,0.7913008,0.2086992,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,2,15,2,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,951,1,,77,10,,,3974,3,,,1.08,0.68,1.34,,,,0.935,0.811,1.06,,,,"local","1,2,5,6,3,4"
2020-06-25,2020-08-24T17:45:00.000+02:00,,4181,20,3376,22,797,0,,,,,,,,5,,,,,,,,,,,,,,,,,0.80901,0.19099,0.4852,0.5148,,,,,,,45.0,,203372,6521,135070,4154,35144,1070,,,,,,,,4777,,,,,,,,,,,,,,,,,0.7935305,0.2064695,,,,,,,,,,,0.0031,,170228,5224,133167,4128,35108,1075,0.7913653,0.2086347,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,14,-1,13,-2,1,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,952,1,,87,10,,,3984,10,,,1.13,0.74,1.39,,,,0.945,0.821,1.069,,,,"local","1,2,5,6,3,4"
2020-06-26,2020-08-25T17:30:00.000+02:00,,4225,44,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210566,7194,139909,4839,36033,889,,,,,,,,6431,,,,,,,,,,,,,,,,,0.7951996,0.2048004,,,,,,,,,,,0.0061,,175954,5726,137987,4820,35996,888,0.7931062,0.2068938,,,,,110,0,1,0,,,,,,,,,,,9,-5,8,-5,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,127,40,,,3988,4,,,1.21,0.87,1.5,,,,0.977,0.854,1.1,,,,"local","5,6,3,4"
2020-06-27,2020-08-25T17:30:00.000+02:00,,4257,32,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216695,6129,144360,4451,36577,544,,,,,,,,5296,,,,,,,,,,,,,,,,,0.7978468,0.2021532,,,,,,,,,,,0.0052,,180949,4995,142422,4435,36540,544,0.7958226,0.2041774,,,,,110,0,1,0,,,,,,,,,,,13,4,12,4,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,152,25,,,3995,7,,,1.48,1.09,1.69,,,,1.08,0.958,1.202,,,,"local","5,6,3,4"
2020-06-28,2020-08-25T17:30:00.000+02:00,,4270,13,3453,,803,,,,,,,,,0,,,,,,,,,,,,,,,,,0.81133,0.18867,0.4853,0.5147,,,,,,,45.0,,217734,1039,145031,671,36657,80,,,,,,,,0,,,,,,,,,,,,,,,,,0.798242,0.201758,,,,,,,,,,,0.0125,,181700,751,143087,665,36620,80,0.7804026,0.2037761,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,11,-2,9,-3,2,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,954,,,157,5,,,4003,8,,,1.43,1.11,1.68,,,,1.163,1.044,1.283,,,,"local","1,5,6,3,4"
2020-06-29,2020-08-24T17:45:00.000+02:00,,4323,53,3473,20,826,23,,,,,,,,8,,,,,,,,,,,,,,,,,0.80786,0.19214,0.4848,0.5152,,,,,,,45.0,,227302,9568,151685,6654,37412,755,,,,,,,,8118,,,,,,,,,,,,,,,,,0.8021544,0.1978456,,,,,,,,,,,0.0055,,189109,7409,149708,6621,37374,754,0.8002266,0.1997734,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,5,14,5,2,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,955,1,,208,51,,,4005,2,,,1.44,1.13,1.67,,,,1.175,1.056,1.295,,,,"local","1,2,5,6,3,4"
2020-06-30,2020-08-25T17:30:00.000+02:00,,4352,29,3527,54,818,-8,,,,,,,,13,,,,,,,,,,,,,,,,,0.81174,0.18826,0.4842,0.5158,,,,,,,45.0,,236045,8743,157552,5867,38271,859,,,,,,,,6533,,,,,,,,,,,,,,,,,0.8045633,0.1954367,,,,,,,,,,,0.0033,,195835,6726,155556,5848,38232,858,0.7903828,0.1972878,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,2,16,2,2,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,955,0,,232,24,,,4010,5,,,1.51,1.25,1.76,,,,1.224,1.109,1.339,,,,"local","1,2,5,6,3,4"
2020-07-01,2020-08-25T17:30:00.000+02:00,,4407,55,3572,45,823,5,,,,,,,,3,,,,,,,,,,,,,,,,,0.81274,0.18726,0.4837,0.5163,,,,,,,45.0,,247158,11113,165426,7874,39054,783,,,,,,,,8796,,,,,,,,,,,,,,,,,0.8090082,0.1909918,,,,,,,,,,,0.0049,,204492,8657,163396,7840,39013,781,0.8072566,0.1927434,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-2,14,-2,2,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,956,1,,278,46,,,4019,9,,,1.51,1.29,1.77,,,,1.183,1.072,1.295,,,,"local","1,2,5,6,3,4"
2020-07-02,2020-08-25T17:30:00.000+02:00,,4460,53,3614,42,833,10,,,,,,,,4,,,,,,,,,,,,,,,,,0.81268,0.18732,0.4825,0.5175,,,,,,,45.0,,259371,12213,174010,8584,39992,938,,,,,,,,10215,,,,,,,,,,,,,,,,,0.8131232,0.1868768,,,,,,,,,,,0.0043,,214016,9524,171951,8555,39948,935,0.8114762,0.1885238,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,6,19,5,3,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,956,0,,327,49,,,4023,4,,,1.58,1.3,1.76,,,,1.218,1.109,1.328,,,,"local","1,2,5,6,3,4"
2020-07-03,2020-08-25T17:30:00.000+02:00,,4490,30,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271475,12104,182049,8039,41284,1292,,,,,,,,10865,,,,,,,,,,,,,,,,,0.815146,0.184854,,,,,,,,,,,0.0025,,223347,9331,179965,8014,41237,1289,0.8135776,0.1864224,,,,,110,0,1,0,,,,,,,,,,,17,-5,14,-5,3,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,350,23,,,4030,7,,,1.57,1.33,1.76,,,,1.231,1.123,1.339,,,,"local","5,6,3,4"
2020-07-04,2020-08-25T17:30:00.000+02:00,,4545,55,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280212,8737,188105,6056,42069,785,,,,,,,,7293,,,,,,,,,,,,,,,,,0.8172296,0.1827704,,,,,,,,,,,0.0063,,230189,6842,186000,6035,42020,783,0.8157179,0.1842821,,,,,110,0,1,0,,,,,,,,,,,24,7,21,7,3,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,395,45,,,4040,10,,,1.4,1.12,1.54,,,,1.189,1.083,1.295,,,,"local","5,6,3,4"
2020-07-05,2020-08-25T17:30:00.000+02:00,,4560,15,3700,,842,,,,,,,,,0,,,,,,,,,,,,,,,,,0.81462,0.18538,0.4799,0.5201,,,,,,,44.0,,281427,1215,188842,737,42223,154,,,,,,,,0,,,,,,,,,,,,,,,,,0.8172679,0.1827321,,,,,,,,,,,0.0123,,231089,900,186735,735,42174,154,0.8157608,0.1842392,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,20,-4,17,-4,3,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,959,,,393,-2,,,4057,17,,,1.38,1.11,1.52,,,,1.211,1.106,1.316,,,,"local","1,5,6,3,4"
2020-07-06,2020-08-24T17:45:00.000+02:00,,4618,58,3741,41,862,20,,,,,,,268,12,,,,,,,,,,,,,,,,,0.81273,0.18727,0.4797,0.5203,,,,,,,44.0,,293789,12362,,,,,,,,,,,,10226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047,,240467,9378,186592,-143,51163,8989,0.7848079,0.2151921,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,2,19,2,3,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,961,2,,451,58,,,4057,0,,,1.28,1.03,1.43,,,,1.211,1.106,1.317,,,,"local","1,2,3,4"
2020-07-07,2020-08-25T17:30:00.000+02:00,,4679,61,3793,52,857,-5,,,,,,,,5,,,,,,,,,,,,,,,,,0.8157,0.1843,0.4793,0.5207,,,,,,,44.0,,305636,11847,,,,,,,,,,,,9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051,,249694,9227,196100,9508,50756,-407,0.7943903,0.2056097,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,24,2,23,4,1,-2,,,,,,,,,,,,,0,0,0,0,0,0,,,,962,1,,496,45,,,4073,16,,,1.22,0.97,1.37,,,,1.226,1.123,1.329,,,,"local","1,2,3,4"
2020-07-08,2020-08-25T17:30:00.000+02:00,,4738,59,3854,61,865,8,,,,,,,,28,,,,,,,,,,,,,,,,,0.8167,0.1833,0.4798,0.5202,,,,,,,44.0,,319048,13412,,,,,,,,,,,,11063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044,,259940,10246,203261,7161,52448,1692,0.7948918,0.2051082,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,26,2,24,1,2,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,966,4,,552,56,,,4076,3,,,1.3,1.04,1.43,,,,1.236,1.135,1.337,,,,"local","1,2,3,4"
2020-07-09,2020-08-25T17:30:00.000+02:00,,4782,44,3901,47,876,11,,,,,,,,14,,,,,,,,,,,,,,,,,0.81662,0.18338,0.4811,0.5189,,,,,,,44.0,,331919,12871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034,,269584,9644,211858,8597,54579,2131,0.7951523,0.2048477,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,27,1,24,0,3,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,967,1,,583,31,,,4089,13,,,1.22,1.0,1.38,,,,1.235,1.136,1.335,,,,"local","1,2,3,4"
2020-07-10,2020-08-25T17:30:00.000+02:00,,4847,65,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338241,6322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103,,273878,4294,,,,,,,,,,,110,0,1,0,,,,,,,,,,,31,4,29,5,2,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,628,45,,,4109,20,,,1.12,0.9,1.28,,,,1.207,1.109,1.305,,,,"local",""
2020-07-11,2020-08-25T17:30:00.000+02:00,,4930,83,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347033,8792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0094,,280154,6276,,,,,,,,,,,111,1,1,0,,,,,,,,,,,36,5,33,4,3,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,666,38,,,4153,44,,,1.21,0.96,1.34,,,,1.222,1.125,1.32,,,,"local",""
2020-07-12,2020-08-25T17:30:00.000+02:00,,4961,31,4073,,883,,,,,,,,166,0,,,,,37,,,,,,,,,,,,0.82183,0.17817,0.482,0.518,,,,,,,43.5,,352383,5350,232247,,51673,,,,,,,,,,,,,,,,,,,,,,,,,,0.8180015,0.1819985,,,,,,,,,,,0.0058,,283932,3778,230026,,51523,,0.8170017,0.1829983,0.48,0.52,,,111,0,1,0,0.67,0.33,0.441,0.559,,,84.0,85.0,,,38,2,34,1,4,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,969,,,665,-1,,,4185,32,,,1.24,1.0,1.37,,,,1.256,1.16,1.353,,,,"local","1,5,3"
2020-07-13,2020-08-25T17:30:00.000+02:00,,5061,100,4148,75,908,25,,,,,,,,24,,,,,,,,,,,,,,,,,0.82041,0.17959,0.48,0.52,,,,,,,44.0,,364549,12166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0082,,292724,8792,235038,5012,57673,6150,0.8029695,0.1970305,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,47,9,44,10,3,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,974,5,,753,88,,,4197,12,,,1.22,1.01,1.37,,,,1.27,1.172,1.367,,,,"local","1,3,4"
2020-07-14,2020-08-25T17:30:00.000+02:00,,5128,67,4214,66,908,0,,,,,,,,35,,,,,,,,,,,,,,,,,0.82273,0.17727,0.48,0.52,,,,,,,44.0,,378778,14229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046,,302825,10101,244956,9918,57856,183,0.8089376,0.1910624,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,38,-9,34,-10,4,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,981,7,,768,15,,,4249,52,,,1.24,1.03,1.39,,,,1.306,1.212,1.401,,,,"local","1,2,3"
2020-07-15,2020-08-25T17:30:00.000+02:00,,5291,163,4357,143,928,20,,,,,,,,27,,,,,,,,,,,,,,,,,0.82441,0.17559,0.48,0.52,,,,,,,43.0,,396394,17616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0093,,315205,12380,257005,12049,57951,95,0.8160029,0.1839971,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,42,4,37,3,5,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,986,5,,903,135,,,4277,28,,,1.22,0.99,1.34,,,,1.27,1.178,1.362,,,,"local","1,3,4"
2020-07-16,2020-08-25T17:30:00.000+02:00,,5415,124,4396,39,1013,85,,,,,,,,22,,,,,,,,,,,,,,,,,0.81272,0.18728,0.48,0.52,,,,,,,43.0,,412232,15838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0078,,325754,10549,265934,8929,59807,1856,0.8163971,0.1836029,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,40,-2,36,-1,4,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,988,2,,972,69,,,4332,55,,,1.39,1.19,1.53,,,,1.372,1.281,1.463,,,,"local","1,3,4"
2020-07-17,2020-08-25T17:30:00.000+02:00,,5499,84,4459,63,1024,11,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429246,17014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049,,337805,12051,,,,,,,,,,,111,0,1,0,,,,,,,,,,,42,2,36,0,6,2,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1004,32,,,4384,52,,,1.42,1.22,1.55,,,,1.372,1.284,1.461,,,,"local","1,2"
2020-07-18,2020-08-25T17:30:00.000+02:00,,5611,112,4556,97,1039,15,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444412,15166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0074,,347991,10186,,,,,,,,,,,111,0,1,0,,,,,,,,,,,48,6,42,6,6,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1089,85,,,4411,27,,,1.4,1.13,1.45,,,,1.318,1.231,1.404,,,,"local","1"
2020-07-19,2020-08-25T17:30:00.000+02:00,,5646,35,4591,35,1048,9,,,,,,,,0,,,,,,,,,,,,,,,,,0.81415,0.18585,0.48,0.52,,,,,,,43.0,,447979,3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0098,,350354,2363,284010,,64600,,0.8146926,0.1853074,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,54,6,47,5,7,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,990,,,1073,-16,,,4462,51,,,1.28,1.09,1.4,,,,1.315,1.229,1.4,,,,"local","1,2,3"
2020-07-20,2020-08-25T17:30:00.000+02:00,,5732,86,4662,71,1063,15,,,,,,,,21,,,,,,,,,,,,,,,,,0.81432,0.18568,0.48,0.52,,,,,,,43.0,,459849,11870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0072,,358148,7794,291115,7105,66522,1922,0.8139958,0.1860042,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,55,1,50,3,5,-2,,,,,,,,,,,,,0,0,0,0,0,0,,,,1001,11,,1144,71,,,4477,15,,,1.22,0.99,1.3,,,,1.314,1.227,1.4,,,,"local","1,3,4"
2020-07-21,2020-08-25T17:30:00.000+02:00,,5861,129,4775,113,1079,16,,,,,,,,26,,,,,,,,,,,,,,,,,0.81568,0.18432,0.48,0.52,,,,,,,43.0,,480523,20674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062,,372144,13996,300674,9559,69866,3344,0.8114482,0.1885518,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,60,5,55,5,5,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,1006,5,,1222,78,,,4528,51,,,1.12,0.95,1.25,,,,1.269,1.185,1.353,,,,"local","1,3,4"
2020-07-22,2020-08-25T17:30:00.000+02:00,,5959,98,4852,77,1100,21,,,,,,,,12,,,,,,,,,,,,,,,,,0.81519,0.18481,0.48,0.52,,,,,,,43.0,,489521,8998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0109,,377633,5489,303951,3277,71305,1439,0.8099831,0.1900169,0.48,0.52,,,112,1,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,58,-2,57,2,1,-4,,,,,,,,,,,,,0,0,0,0,0,0,,,,1008,2,,1258,36,,,4589,61,,,1.21,1.02,1.32,,,,1.292,1.209,1.375,,,,"local","1,3,4"
2020-07-23,2020-08-25T17:30:00.000+02:00,,6063,104,4936,84,1120,20,,,,,,,,,,,,,,,,,,,,,,,,,0.81506,0.18494,0.48,0.52,,,,,,,43.0,,508704,19183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054,,388922,11289,312717,8766,74720,3415,0.8071428,0.1928572,0.48,0.52,,,112,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,52,-6,49,-8,3,2,,,,,,,,,,,,,0,0,0,0,0,0,,,,1012,4,,1306,48,,,4645,56,,,1.03,0.83,1.13,,,,1.267,1.185,1.349,,,,"local","1,3,4"
2020-07-24,2020-08-25T17:30:00.000+02:00,,6209,146,5047,111,1142,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521957,13253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,,396476,7554,318405,5688,76177,1457,0.8069425,0.1930575,,,,,112,0,1,0,,,,,,,,,,,48,-4,44,-5,4,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1413,107,,,4684,39,,,0.98,0.77,1.08,,,,1.256,1.175,1.337,,,,"local","1,2,3,4"
